Chi_tieu,Gia_tri,Don_vi
"Chỉ phí lãi vay, lãi trái phiếu và chi phí phát hành trái phiếu",35166858512,VND
"Lỗ đầu tư chứng khoán kinh doanh, đầu tư tài chính",109232196461,VND
Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tê,94003377,VND
Lỗ chênh lệch tỷ giá trong thanh toán,703733602,VND
Trích/Hoàn nhập dự phòng tổn thất chứng khoán kinh doanh và đầu tư vào đơn vị khác,-471642175,VND
Chi phí từ hoạt động hợp tác đầu tư,10514104519,VND
Chi phí lãi phải trả trái phiếu,7955626212,VND
Chi phí phát hành trái phiếu,557928087,VND
Chi phí tài chính khác,1809858692,VND
