Chi_tieu,Gia_tri,Don_vi
Phải thu về cho vay các bên khác,1281704543924,VND
- Công ty CP Trồng Rừng và Cây công nghiệp Đức Long Gia Lai\( ^{(1)} \),89900000000,VND
- Công ty TNHH MTV Phạm Linh Gia lai \( ^{(2)} \),213832000000,VND
- Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên \( ^{(3)} \),202455555500,VND
- Các đối tượng khác \( ^{(4)} \) (*),775516988424,VND
Phải thu về cho mượn các bên khác,1911373447,VND
- Công ty CP ĐT &PT Năng Lượng sạch Tây Nguyên,1911373447,VND
Cộng\( ^{(**)} \),1283615917371,VND
