Chi_tieu,Gia_tri,Don_vi
a) Ngắn hạn,4559749525,VND
"Công cụ, dụng cụ xuất dùng",2838577984,VND
Các khoản khác,1721171541,VND
b) Dài hạn,400235146520,VND
Tiền thuê đất Sa Đéc,51495022802,VND
Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,288178759313,VND
"Công cụ, dụng cụ xuất dùng",28913180590,VND
Các khoản khác,31648183815,VND
d) Tài sản thuế thu nhập hoãn lại,2576809910,VND
Thuế thu nhập hoãn lại,2576809910,VND
c) Lợi thể thương mại,229361531316,VND
Giá trị LTTM phát sinh từ việc mua Công ty con,229361531316,VND
