Chi_tieu,Gia_tri,Don_vi
Dự phòng chứng khoán không niêm yết trong năm tạm thời không được khấu trừ thuế,3970000002,VND
Dự phòng giảm giá trị khoản đầu tư nhận hoàn vốn theo tiến độ tạm thời không được khấu trừ thuế,30641602242,VND
Dự phòng giảm giá trị các khoản cho vay tạm thời không được khấu trừ thuế,6414053999,VND
Doanh thu tạm thời chịu thuế phát sinh năm 2015,25774769047,VND
Chi phí tạm thời chịu thuế phát sinh năm 2017,4088693648,VND
Tổng cộng,70889118938,VND
Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và AFS,175961041722,VND
