Chi_tieu,Gia_tri,Don_vi
Cho vay khách hàngChứng khoán đầu tưgiữ đến ngày đáo hạn– trái phiếu,8747,Trieu VND
Cho vay khách hàngChứng khoán đầu tưgiữ đến ngày đáo hạn– trái phiếu,303345,Trieu VND
Cho vay khách hàngChứng khoán đầu tưgiữ đến ngày đáo hạn– trái phiếu,312092,Trieu VND
Cho vay khách hàngChứng khoán đầu tưgiữ đến ngày đáo hạn– trái phiếu,8966,Trieu VND
Cho vay khách hàngChứng khoán đầu tưgiữ đến ngày đáo hạn– trái phiếu,443125,Trieu VND
Cho vay khách hàngChứng khoán đầu tưgiữ đến ngày đáo hạn– trái phiếu,452091,Trieu VND
